from activity name,from reference product,from location,from categories,from database,from key,to activity name,to reference product,to location,to categories,to database,to key,flow type,baseline,electric_tractor
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')",baling,baling,CA-QC,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '9b0c8caefe5f40d2b49bafe4edfa6500')",biosphere,9.670255531091243e-05,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')",baling,baling,CA-QC,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '9b0c8caefe5f40d2b49bafe4edfa6500')",biosphere,0.001736204605549574,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')",baling,baling,CA-QC,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '9b0c8caefe5f40d2b49bafe4edfa6500')",biosphere,0.031090175732970238,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')",baling,baling,CA-QC,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '9b0c8caefe5f40d2b49bafe4edfa6500')",biosphere,2.462987822582363e-06,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')",baling,baling,CA-QC,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '9b0c8caefe5f40d2b49bafe4edfa6500')",biosphere,0.0035632571671158075,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')",baling,baling,CA-QC,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '9b0c8caefe5f40d2b49bafe4edfa6500')",biosphere,0.0007560565136373043,0.0
"market group for electricity, low voltage","electricity, low voltage",NEU,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '57def1e7e77f42aeade76608dd8ab7f3')","tillage, harrowing, by rotary harrow","tillage, harrowing, by rotary harrow",CH,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '4a1f6f0be9374705b7fefe5d90160955')",technosphere,0.0,56.29738562091503
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","tillage, harrowing, by rotary harrow","tillage, harrowing, by rotary harrow",CH,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '4a1f6f0be9374705b7fefe5d90160955')",biosphere,0.0002300000051036477,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')","tillage, harrowing, by rotary harrow","tillage, harrowing, by rotary harrow",CH,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '4a1f6f0be9374705b7fefe5d90160955')",biosphere,8.38999985717237e-05,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')","tillage, harrowing, by rotary harrow","tillage, harrowing, by rotary harrow",CH,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '4a1f6f0be9374705b7fefe5d90160955')",biosphere,32.80200076293946,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')","tillage, harrowing, by rotary harrow","tillage, harrowing, by rotary harrow",CH,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '4a1f6f0be9374705b7fefe5d90160955')",biosphere,0.09239999949932098,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')","tillage, harrowing, by rotary harrow","tillage, harrowing, by rotary harrow",CH,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '4a1f6f0be9374705b7fefe5d90160955')",biosphere,0.0013800000306218863,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')","tillage, harrowing, by rotary harrow","tillage, harrowing, by rotary harrow",CH,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '4a1f6f0be9374705b7fefe5d90160955')",biosphere,0.0014799999771639705,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')","tillage, harrowing, by rotary harrow","tillage, harrowing, by rotary harrow",CH,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '4a1f6f0be9374705b7fefe5d90160955')",biosphere,0.018799999728798866,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')","tillage, harrowing, by rotary harrow","tillage, harrowing, by rotary harrow",CH,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '4a1f6f0be9374705b7fefe5d90160955')",biosphere,0.46700000762939453,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')","tillage, harrowing, by rotary harrow","tillage, harrowing, by rotary harrow",CH,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '4a1f6f0be9374705b7fefe5d90160955')",biosphere,3.780000042752363e-05,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","tillage, harrowing, by rotary harrow","tillage, harrowing, by rotary harrow",CH,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '4a1f6f0be9374705b7fefe5d90160955')",biosphere,0.06270000338554382,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')","tillage, harrowing, by rotary harrow","tillage, harrowing, by rotary harrow",CH,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '4a1f6f0be9374705b7fefe5d90160955')",biosphere,0.011599999852478504,0.0
"market group for electricity, low voltage","electricity, low voltage",USA,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '4c294ee69c1f4e66b644c6cea16cacd9')","planting, by no till planter","planting, by no till planter",US,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'f0d24609b39b4daa8cf1f7576674ea7f')",technosphere,0.0,12.949013692880765
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","planting, by no till planter","planting, by no till planter",US,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'f0d24609b39b4daa8cf1f7576674ea7f')",biosphere,5.290251283440739e-05,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')","planting, by no till planter","planting, by no till planter",US,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'f0d24609b39b4daa8cf1f7576674ea7f')",biosphere,1.931911174324341e-05,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')","planting, by no till planter","planting, by no till planter",US,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'f0d24609b39b4daa8cf1f7576674ea7f')",biosphere,7.240193782329559,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')","planting, by no till planter","planting, by no till planter",US,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'f0d24609b39b4daa8cf1f7576674ea7f')",biosphere,0.009901910088956356,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')","planting, by no till planter","planting, by no till planter",US,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'f0d24609b39b4daa8cf1f7576674ea7f')",biosphere,0.0003178305341862142,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')","planting, by no till planter","planting, by no till planter",US,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'f0d24609b39b4daa8cf1f7576674ea7f')",biosphere,0.00034137352486141026,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')","planting, by no till planter","planting, by no till planter",US,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'f0d24609b39b4daa8cf1f7576674ea7f')",biosphere,0.008655515499413013,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')","planting, by no till planter","planting, by no till planter",US,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'f0d24609b39b4daa8cf1f7576674ea7f')",biosphere,0.1177150160074234,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')","planting, by no till planter","planting, by no till planter",US,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'f0d24609b39b4daa8cf1f7576674ea7f')",biosphere,8.724759936740156e-06,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","planting, by no till planter","planting, by no till planter",US,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'f0d24609b39b4daa8cf1f7576674ea7f')",biosphere,0.00886324793100357,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')","planting, by no till planter","planting, by no till planter",US,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'f0d24609b39b4daa8cf1f7576674ea7f')",biosphere,0.0026658987626433372,0.0
"market group for electricity, low voltage","electricity, low voltage",NEU,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '57def1e7e77f42aeade76608dd8ab7f3')",baling,baling,CH,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '3ae6bc7c42a343f5a593d8c3c1acf00b')",technosphere,0.0,3.6373005112012224
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')",baling,baling,CH,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '3ae6bc7c42a343f5a593d8c3c1acf00b')",biosphere,1.4899999769113492e-05,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')",baling,baling,CH,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '3ae6bc7c42a343f5a593d8c3c1acf00b')",biosphere,5.419999979494605e-06,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')",baling,baling,CH,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '3ae6bc7c42a343f5a593d8c3c1acf00b')",biosphere,2.1227639501094817,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')",baling,baling,CH,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '3ae6bc7c42a343f5a593d8c3c1acf00b')",biosphere,0.0038999998942017555,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')",baling,baling,CH,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '3ae6bc7c42a343f5a593d8c3c1acf00b')",biosphere,8.910000178730115e-05,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')",baling,baling,CH,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '3ae6bc7c42a343f5a593d8c3c1acf00b')",biosphere,9.580000187270343e-05,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')",baling,baling,CH,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '3ae6bc7c42a343f5a593d8c3c1acf00b')",biosphere,0.00171999994199723,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')",baling,baling,CH,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '3ae6bc7c42a343f5a593d8c3c1acf00b')",biosphere,0.030799999833106995,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')",baling,baling,CH,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '3ae6bc7c42a343f5a593d8c3c1acf00b')",biosphere,2.4399998892477015e-06,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')",baling,baling,CH,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '3ae6bc7c42a343f5a593d8c3c1acf00b')",biosphere,0.003530000103637576,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')",baling,baling,CH,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '3ae6bc7c42a343f5a593d8c3c1acf00b')",biosphere,0.0007489999989047647,0.0
"market group for electricity, low voltage","electricity, low voltage",CAZ,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'd1d39bc8d7f148ef9e2b8d6de0039a1a')","fertilising, by broadcaster","fertilising, by broadcaster",Canada without Quebec,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'bc712ea967fb44ef93364b3d081858c0')",technosphere,0.0,13.101866164238624
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","fertilising, by broadcaster","fertilising, by broadcaster",Canada without Quebec,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'bc712ea967fb44ef93364b3d081858c0')",biosphere,5.3628165915142745e-05,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')","fertilising, by broadcaster","fertilising, by broadcaster",Canada without Quebec,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'bc712ea967fb44ef93364b3d081858c0')",biosphere,1.9528746634023264e-05,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')","fertilising, by broadcaster","fertilising, by broadcaster",Canada without Quebec,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'bc712ea967fb44ef93364b3d081858c0')",biosphere,8.01056023311615,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')","fertilising, by broadcaster","fertilising, by broadcaster",Canada without Quebec,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'bc712ea967fb44ef93364b3d081858c0')",biosphere,0.010624447837471962,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')","fertilising, by broadcaster","fertilising, by broadcaster",Canada without Quebec,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'bc712ea967fb44ef93364b3d081858c0')",biosphere,0.00032126306905411184,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')","fertilising, by broadcaster","fertilising, by broadcaster",Canada without Quebec,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'bc712ea967fb44ef93364b3d081858c0')",biosphere,0.0003455475380178541,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')","fertilising, by broadcaster","fertilising, by broadcaster",Canada without Quebec,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'bc712ea967fb44ef93364b3d081858c0')",biosphere,0.00723474333062768,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')","fertilising, by broadcaster","fertilising, by broadcaster",Canada without Quebec,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'bc712ea967fb44ef93364b3d081858c0')",biosphere,0.11686892807483673,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')","fertilising, by broadcaster","fertilising, by broadcaster",Canada without Quebec,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'bc712ea967fb44ef93364b3d081858c0')",biosphere,8.803113814792596e-06,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","fertilising, by broadcaster","fertilising, by broadcaster",Canada without Quebec,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'bc712ea967fb44ef93364b3d081858c0')",biosphere,0.010523263365030289,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')","fertilising, by broadcaster","fertilising, by broadcaster",Canada without Quebec,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'bc712ea967fb44ef93364b3d081858c0')",biosphere,0.002696586074307561,0.0
"market group for electricity, low voltage","electricity, low voltage",LAM,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '4140c84b11524bd58ae92ec7d6561e91')","field leveling, sugarcane","field leveling, sugarcane",BR,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '5465a7e27a7c4ea6b52e329c7e46ea3b')",technosphere,0.0,41.78038202547559
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","field leveling, sugarcane","field leveling, sugarcane",BR,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '5465a7e27a7c4ea6b52e329c7e46ea3b')",biosphere,0.00017100000695791095,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')","field leveling, sugarcane","field leveling, sugarcane",BR,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '5465a7e27a7c4ea6b52e329c7e46ea3b')",biosphere,6.230000144569203e-05,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')","field leveling, sugarcane","field leveling, sugarcane",BR,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '5465a7e27a7c4ea6b52e329c7e46ea3b')",biosphere,23.37393013572693,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')","field leveling, sugarcane","field leveling, sugarcane",BR,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '5465a7e27a7c4ea6b52e329c7e46ea3b')",biosphere,0.04610000178217888,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')","field leveling, sugarcane","field leveling, sugarcane",BR,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '5465a7e27a7c4ea6b52e329c7e46ea3b')",biosphere,0.001019999966956675,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')","field leveling, sugarcane","field leveling, sugarcane",BR,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '5465a7e27a7c4ea6b52e329c7e46ea3b')",biosphere,0.0010999999940395355,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')","field leveling, sugarcane","field leveling, sugarcane",BR,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '5465a7e27a7c4ea6b52e329c7e46ea3b')",biosphere,0.025599999353289604,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')","field leveling, sugarcane","field leveling, sugarcane",BR,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '5465a7e27a7c4ea6b52e329c7e46ea3b')",biosphere,0.3630000054836273,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')","field leveling, sugarcane","field leveling, sugarcane",BR,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '5465a7e27a7c4ea6b52e329c7e46ea3b')",biosphere,2.809999932651408e-05,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","field leveling, sugarcane","field leveling, sugarcane",BR,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '5465a7e27a7c4ea6b52e329c7e46ea3b')",biosphere,0.1120000034570694,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')","field leveling, sugarcane","field leveling, sugarcane",BR,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '5465a7e27a7c4ea6b52e329c7e46ea3b')",biosphere,0.008620000444352627,0.0
"market group for electricity, low voltage","electricity, low voltage",USA,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '4c294ee69c1f4e66b644c6cea16cacd9')","tillage, cultivating, chiselling","tillage, cultivating, chiselling",US,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '77c8e4093ccb42989bc6539c61c92991')",technosphere,0.0,27.34740229525597
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","tillage, cultivating, chiselling","tillage, cultivating, chiselling",US,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '77c8e4093ccb42989bc6539c61c92991')",biosphere,0.00011172637459821999,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')","tillage, cultivating, chiselling","tillage, cultivating, chiselling",US,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '77c8e4093ccb42989bc6539c61c92991')",biosphere,4.0726063161855564e-05,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')","tillage, cultivating, chiselling","tillage, cultivating, chiselling",US,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '77c8e4093ccb42989bc6539c61c92991')",biosphere,15.296061657905579,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')","tillage, cultivating, chiselling","tillage, cultivating, chiselling",US,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '77c8e4093ccb42989bc6539c61c92991')",biosphere,0.046852994710206985,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')","tillage, cultivating, chiselling","tillage, cultivating, chiselling",US,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '77c8e4093ccb42989bc6539c61c92991')",biosphere,0.0006703582475893199,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')","tillage, cultivating, chiselling","tillage, cultivating, chiselling",US,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '77c8e4093ccb42989bc6539c61c92991')",biosphere,0.0007208153256215155,0.0
