from activity name,from reference product,from location,from categories,from database,from key,to activity name,to reference product,to location,to categories,to database,to key,flow type,baseline,nop_supplementation,increase_feed_level,nitrate_supplementation
market for urea,urea,RER,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '0b614c980b42471b909419ddb99c8d41')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,8.017863001441583e-05,8.017863001441583e-05,6.864608734110945e-05,8.042795668012422e-05
market for urea,urea,CN,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '4b19c64dc13445a78bcb0a2e352de108')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,0.0004366976208984852,0.0004366976208984852,0.00037388494939938805,0.0004380555932375215
market for wheat bran,wheat bran,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'f4600b75b5e64b4da2478b15bd8afbe2')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,0.020398229360580444,0.020398229360580444,0.02764588790907435,0.019604316932864
"market for wheat grain, feed","wheat grain, feed",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'd99680136b8d431687a39a5e86f6e1b5')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,0.005043856333941221,0.005043856333941221,0.006835979945743967,0.004847546146603554
"market for wheat grain, feed","wheat grain, feed",CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '48cfa2d08d76431b83b7727921e65dd3')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,0.00031687269802205265,0.00031687269802205265,0.00042946017206242236,0.0003045398053715805
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",biosphere,0.003729521296918392,0.003729521296918392,0.003193083302156158,0.0037411187650901716
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",biosphere,0.0004166944127064198,0.0004166944127064198,0.00035675891498837314,0.00041799018227146135
"Methane, non-fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '57bdb443-d4a6-423d-8024-959b8261d02e')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",biosphere,0.018359851092100143,0.012374539636075495,0.01529375595971942,0.014669521022588013
Water,,,"('air',)",biosphere3,"('biosphere3', '075e433b-4be4-448e-9510-9a5029c1ce94')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",biosphere,0.009468590840697289,0.009468590840697289,0.008106670240323022,0.009498034748417383
Nitrate,,,"('water',)",biosphere3,"('biosphere3', '5189de76-6bbb-44ba-8c42-5714f1b4371f')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",biosphere,0.0012209286214783788,0.0012209286214783788,0.0010453156005808038,0.0012247252698148047
Phosphate,,,"('water',)",biosphere3,"('biosphere3', 'c8791f3c-3c4a-4278-91c0-483797d14da2')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",biosphere,0.0001351742394035682,0.0001351742394035682,0.00011573136935237005,0.00013559458260965814
Water,,,"('water', 'surface water')",biosphere3,"('biosphere3', 'db4566b1-bd88-427d-92da-2d25879063b9')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",biosphere,0.05365534871816635,0.05365534871816635,0.045937798560073934,0.053822197530510936
"Occupation, grassland, natural, for livestock grazing",,,"('natural resource', 'land')",biosphere3,"('biosphere3', 'e780232c-898f-4606-8d21-f8589801ebe6')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",biosphere,4.2209248542785645,4.2209248542785645,3.6138055259234285,4.234050410551274
"Occupation, pasture, man made",,,"('natural resource', 'land')",biosphere3,"('biosphere3', '59ded913-17fe-4b3e-80cb-79b97cdbef9a')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",biosphere,7.687489986419678,7.687489986419678,6.581755125359313,7.711395311886526
"Transformation, from grassland, natural (non-use)",,,"('natural resource', 'land')",biosphere3,"('biosphere3', 'b905c2e0-a0db-4e66-80d2-8bdfc93c6218')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",biosphere,0.39680179953575134,0.39680179953575134,0.33972756809567756,0.39803571023748757
"Transformation, to grassland, natural, for livestock grazing",,,"('natural resource', 'land')",biosphere3,"('biosphere3', 'ce132b7d-ab1c-4df3-9656-8fe37ede77b1')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",biosphere,0.13953469693660736,0.13953469693660736,0.11946463778819125,0.13996859959535296
"Transformation, to pasture, man made",,,"('natural resource', 'land')",biosphere3,"('biosphere3', '7a16b680-6d9a-4db3-a23e-0ec64aca5995')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",biosphere,0.2572671175003052,0.2572671175003052,0.22026294306532979,0.258067125589633
"Water, unspecified natural origin",,,"('natural resource', 'in ground')",biosphere3,"('biosphere3', '478e8437-1c21-4032-8438-872a6b5ddcdf')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",biosphere,0.06497084349393845,0.06497084349393845,0.05562572216946785,0.06517287942014088
"market group for electricity, low voltage","electricity, low voltage",World,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '0409dd76670243c6ab409fd5f1d0a08a')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,0.04574121818927779,0.04574121818927779,0.04574121818927779,0.04574121818927779
market for selenium,selenium,World,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '7c010b624be44b969b44961f56e11a8f')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,8.317329758256164e-08,8.317329758256164e-08,7.121001505356306e-08,8.343193658597818e-08
"market for wood chips, dry, measured as dry mass","wood chips, dry, measured as dry mass",RER,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'e5097307236b4144819837eca5b486ab')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,0.009677759371697903,0.009677759371697903,0.008285752886727657,0.009707853718224399
"market for wood chips, dry, measured as dry mass","wood chips, dry, measured as dry mass",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '1d217d59988c4d6b8cfc12a152e2890c')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,0.03895232826471329,0.03895232826471329,0.033349596117049046,0.03907345597824585
3-NOP,3-NOP,GLO,,Foreground - 2045,"('Foreground - 2045', 'e9d38632632046448c487bf7e6caee4a_copy1')","milk production, from cow",cow milk,ZA,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'deb8de8b6bd54e369bf9c2f766d2ed72')",technosphere,0.0,3.0356626661969348e-05,0.0,0.0
3-NOP,3-NOP,GLO,,Foreground - 2045,"('Foreground - 2045', 'e9d38632632046448c487bf7e6caee4a_copy1')","milk production, from cow",cow milk,CA-QC,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '539ec4f790c94ee980b10615a45c9deb')",technosphere,0.0,6.846715410353383e-05,0.0,0.0
3-NOP,3-NOP,GLO,,Foreground - 2045,"('Foreground - 2045', 'e9d38632632046448c487bf7e6caee4a_copy1')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,0.0,4.885021426979348e-05,0.0,0.0
Nitrate,Nitrate,GLO,,Foreground - 2045,"('Foreground - 2045', '2f434b69a5344e64b7103e18ae3546e4_copy1')","milk production, from cow",cow milk,ZA,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'deb8de8b6bd54e369bf9c2f766d2ed72')",technosphere,0.0,0.0,0.0,0.005942148197662085
Nitrate,Nitrate,GLO,,Foreground - 2045,"('Foreground - 2045', '2f434b69a5344e64b7103e18ae3546e4_copy1')","milk production, from cow",cow milk,CA-QC,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '539ec4f790c94ee980b10615a45c9deb')",technosphere,0.0,0.0,0.0,0.013402081228776834
Nitrate,Nitrate,GLO,,Foreground - 2045,"('Foreground - 2045', '2f434b69a5344e64b7103e18ae3546e4_copy1')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,0.0,0.0,0.0,0.009562169601746807
