from activity name,from reference product,from location,from categories,from database,from key,to activity name,to reference product,to location,to categories,to database,to key,flow type,baseline,electric_tractor
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')",bale loading,bale loading,CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '06cb65590b824ebf9ff876735623ba1a')",biosphere,5.919999921388808e-07,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')",bale loading,bale loading,CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '06cb65590b824ebf9ff876735623ba1a')",biosphere,0.24789069105684758,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')",bale loading,bale loading,CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '06cb65590b824ebf9ff876735623ba1a')",biosphere,0.0004140000091865659,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')",bale loading,bale loading,CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '06cb65590b824ebf9ff876735623ba1a')",biosphere,9.73999976849882e-06,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')",bale loading,bale loading,CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '06cb65590b824ebf9ff876735623ba1a')",biosphere,1.049999991664663e-05,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')",bale loading,bale loading,CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '06cb65590b824ebf9ff876735623ba1a')",biosphere,0.00026500000967644155,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')",bale loading,bale loading,CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '06cb65590b824ebf9ff876735623ba1a')",biosphere,0.003269999986514449,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')",bale loading,bale loading,CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '06cb65590b824ebf9ff876735623ba1a')",biosphere,2.6699999011725595e-07,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')",bale loading,bale loading,CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '06cb65590b824ebf9ff876735623ba1a')",biosphere,0.0003209999995306134,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')",bale loading,bale loading,CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '06cb65590b824ebf9ff876735623ba1a')",biosphere,8.179999713320285e-05,0.0
"market group for electricity, low voltage","electricity, low voltage",USA,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'b23fa6ba5c9b4e5c9c681b39b166647d')","tillage, harrowing, by offset disc harrow","tillage, harrowing, by offset disc harrow",US,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'de94fd3fba5e43899f54651fa670ca3f')",technosphere,0.0,29.116123916276916
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","tillage, harrowing, by offset disc harrow","tillage, harrowing, by offset disc harrow",US,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'de94fd3fba5e43899f54651fa670ca3f')",biosphere,0.00011879878002218902,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')","tillage, harrowing, by offset disc harrow","tillage, harrowing, by offset disc harrow",US,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'de94fd3fba5e43899f54651fa670ca3f')",biosphere,4.353882104624063e-05,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')","tillage, harrowing, by offset disc harrow","tillage, harrowing, by offset disc harrow",US,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'de94fd3fba5e43899f54651fa670ca3f')",biosphere,17.629446380138397,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')","tillage, harrowing, by offset disc harrow","tillage, harrowing, by offset disc harrow",US,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'de94fd3fba5e43899f54651fa670ca3f')",biosphere,0.03211610019207001,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')","tillage, harrowing, by offset disc harrow","tillage, harrowing, by offset disc harrow",US,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'de94fd3fba5e43899f54651fa670ca3f')",biosphere,0.0007121707312762737,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')","tillage, harrowing, by offset disc harrow","tillage, harrowing, by offset disc harrow",US,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'de94fd3fba5e43899f54651fa670ca3f')",biosphere,0.0007681492133997381,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')","tillage, harrowing, by offset disc harrow","tillage, harrowing, by offset disc harrow",US,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'de94fd3fba5e43899f54651fa670ca3f')",biosphere,0.017841586843132973,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')","tillage, harrowing, by offset disc harrow","tillage, harrowing, by offset disc harrow",US,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'de94fd3fba5e43899f54651fa670ca3f')",biosphere,0.2527739405632019,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')","tillage, harrowing, by offset disc harrow","tillage, harrowing, by offset disc harrow",US,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'de94fd3fba5e43899f54651fa670ca3f')",biosphere,1.956137020897586e-05,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","tillage, harrowing, by offset disc harrow","tillage, harrowing, by offset disc harrow",US,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'de94fd3fba5e43899f54651fa670ca3f')",biosphere,0.05038685351610184,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')","tillage, harrowing, by offset disc harrow","tillage, harrowing, by offset disc harrow",US,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'de94fd3fba5e43899f54651fa670ca3f')",biosphere,0.006002137437462807,0.0
"market group for electricity, low voltage","electricity, low voltage",NEU,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '77e033a38a024b7fbcd91eadebd665bb')","swath, by rotary windrower","swath, by rotary windrower",CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'bb7a677d7e034f6995dbb460df51f2f6')",technosphere,0.0,14.392549299726298
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","swath, by rotary windrower","swath, by rotary windrower",CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'bb7a677d7e034f6995dbb460df51f2f6')",biosphere,5.880000026081689e-05,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')","swath, by rotary windrower","swath, by rotary windrower",CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'bb7a677d7e034f6995dbb460df51f2f6')",biosphere,2.1500000002561137e-05,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')","swath, by rotary windrower","swath, by rotary windrower",CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'bb7a677d7e034f6995dbb460df51f2f6')",biosphere,8.964779614925384,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')","swath, by rotary windrower","swath, by rotary windrower",CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'bb7a677d7e034f6995dbb460df51f2f6')",biosphere,0.01600000075995922,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')","swath, by rotary windrower","swath, by rotary windrower",CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'bb7a677d7e034f6995dbb460df51f2f6')",biosphere,0.0003530000103637576,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')","swath, by rotary windrower","swath, by rotary windrower",CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'bb7a677d7e034f6995dbb460df51f2f6')",biosphere,0.00037900000461377203,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')","swath, by rotary windrower","swath, by rotary windrower",CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'bb7a677d7e034f6995dbb460df51f2f6')",biosphere,0.010599999688565731,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')","swath, by rotary windrower","swath, by rotary windrower",CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'bb7a677d7e034f6995dbb460df51f2f6')",biosphere,0.13300000131130219,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')","swath, by rotary windrower","swath, by rotary windrower",CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'bb7a677d7e034f6995dbb460df51f2f6')",biosphere,9.669999599282164e-06,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","swath, by rotary windrower","swath, by rotary windrower",CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'bb7a677d7e034f6995dbb460df51f2f6')",biosphere,0.009940000250935555,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')","swath, by rotary windrower","swath, by rotary windrower",CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'bb7a677d7e034f6995dbb460df51f2f6')",biosphere,0.002959999954327941,0.0
"market group for electricity, low voltage","electricity, low voltage",CAZ,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '2537fc14060e427ebe1ddc31f38ffdb8')","planting, potato",potato planting,CA-QC,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'f4dba60145134b0cb5b19c9a464e48c7')",technosphere,0.0,52.62581699346404
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","planting, potato",potato planting,CA-QC,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'f4dba60145134b0cb5b19c9a464e48c7')",biosphere,0.00021499999274965376,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')","planting, potato",potato planting,CA-QC,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'f4dba60145134b0cb5b19c9a464e48c7')",biosphere,7.851123518776149e-05,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')","planting, potato",potato planting,CA-QC,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'f4dba60145134b0cb5b19c9a464e48c7')",biosphere,33.11924166870117,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')","planting, potato",potato planting,CA-QC,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'f4dba60145134b0cb5b19c9a464e48c7')",biosphere,0.06401685625314713,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')","planting, potato",potato planting,CA-QC,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'f4dba60145134b0cb5b19c9a464e48c7')",biosphere,0.0012924157781526446,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')","planting, potato",potato planting,CA-QC,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'f4dba60145134b0cb5b19c9a464e48c7')",biosphere,0.00138904491905123,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')","planting, potato",potato planting,CA-QC,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'f4dba60145134b0cb5b19c9a464e48c7')",biosphere,0.04336236044764519,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')","planting, potato",potato planting,CA-QC,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'f4dba60145134b0cb5b19c9a464e48c7')",biosphere,0.4867696762084961,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')","planting, potato",potato planting,CA-QC,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'f4dba60145134b0cb5b19c9a464e48c7')",biosphere,3.539045064826496e-05,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","planting, potato",potato planting,CA-QC,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'f4dba60145134b0cb5b19c9a464e48c7')",biosphere,0.005821910221129656,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')","planting, potato",potato planting,CA-QC,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'f4dba60145134b0cb5b19c9a464e48c7')",biosphere,0.010846628807485104,0.0
"market group for electricity, low voltage","electricity, low voltage",NEU,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '77e033a38a024b7fbcd91eadebd665bb')",planting,planting,CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'ac343360974f4db6a92414a3f448ae43')",technosphere,0.0,82.24313351998921
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')",planting,planting,CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'ac343360974f4db6a92414a3f448ae43')",biosphere,0.00033599999733269215,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')",planting,planting,CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'ac343360974f4db6a92414a3f448ae43')",biosphere,0.0001230000052601099,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')",planting,planting,CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'ac343360974f4db6a92414a3f448ae43')",biosphere,51.24159928512573,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')",planting,planting,CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'ac343360974f4db6a92414a3f448ae43')",biosphere,0.10000000149011612,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')",planting,planting,CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'ac343360974f4db6a92414a3f448ae43')",biosphere,0.0020200000144541264,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')",planting,planting,CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'ac343360974f4db6a92414a3f448ae43')",biosphere,0.0021699999924749136,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')",planting,planting,CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'ac343360974f4db6a92414a3f448ae43')",biosphere,0.06769999861717224,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')",planting,planting,CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'ac343360974f4db6a92414a3f448ae43')",biosphere,0.7599999904632568,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')",planting,planting,CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'ac343360974f4db6a92414a3f448ae43')",biosphere,5.529999907594174e-05,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')",planting,planting,CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'ac343360974f4db6a92414a3f448ae43')",biosphere,0.009100000374019146,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')",planting,planting,CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'ac343360974f4db6a92414a3f448ae43')",biosphere,0.016899999231100082,0.0
"market group for electricity, low voltage","electricity, low voltage",World,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '0cafab61141d4409954102d892bdbdf7')","weed control, by brush cutter, pasture","weed control, by brush cutter, pasture",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '34569db49d834ce8986c11313cc58f33')",technosphere,0.0,21.295097617943785
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","weed control, by brush cutter, pasture","weed control, by brush cutter, pasture",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '34569db49d834ce8986c11313cc58f33')",biosphere,8.70000003487803e-05,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')","weed control, by brush cutter, pasture","weed control, by brush cutter, pasture",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '34569db49d834ce8986c11313cc58f33')",biosphere,3.1755000236444175e-05,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')","weed control, by brush cutter, pasture","weed control, by brush cutter, pasture",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '34569db49d834ce8986c11313cc58f33')",biosphere,13.023899560708552,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')","weed control, by brush cutter, pasture","weed control, by brush cutter, pasture",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '34569db49d834ce8986c11313cc58f33')",biosphere,0.0056985002011060715,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')","weed control, by brush cutter, pasture","weed control, by brush cutter, pasture",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '34569db49d834ce8986c11313cc58f33')",biosphere,0.000522000016644597,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')","weed control, by brush cutter, pasture","weed control, by brush cutter, pasture",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '34569db49d834ce8986c11313cc58f33')",biosphere,0.0005611500237137079,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')","weed control, by brush cutter, pasture","weed control, by brush cutter, pasture",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '34569db49d834ce8986c11313cc58f33')",biosphere,0.003601799951866269,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')","weed control, by brush cutter, pasture","weed control, by brush cutter, pasture",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '34569db49d834ce8986c11313cc58f33')",biosphere,0.05567999929189682,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')","weed control, by brush cutter, pasture","weed control, by brush cutter, pasture",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '34569db49d834ce8986c11313cc58f33')",biosphere,1.4311500308394898e-05,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","weed control, by brush cutter, pasture","weed control, by brush cutter, pasture",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '34569db49d834ce8986c11313cc58f33')",biosphere,0.03432150185108185,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')","weed control, by brush cutter, pasture","weed control, by brush cutter, pasture",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '34569db49d834ce8986c11313cc58f33')",biosphere,0.004393499810248613,0.0
"market group for electricity, low voltage","electricity, low voltage",CAZ,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '2537fc14060e427ebe1ddc31f38ffdb8')","fertilising, by broadcaster","fertilising, by broadcaster",AU,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '0779ed277ad049109b7f1ebf6249e5f1')",technosphere,0.0,12.238562091503267
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","fertilising, by broadcaster","fertilising, by broadcaster",AU,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '0779ed277ad049109b7f1ebf6249e5f1')",biosphere,5.009451706428081e-05,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')","fertilising, by broadcaster","fertilising, by broadcaster",AU,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '0779ed277ad049109b7f1ebf6249e5f1')",biosphere,1.8241966245113872e-05,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')","fertilising, by broadcaster","fertilising, by broadcaster",AU,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '0779ed277ad049109b7f1ebf6249e5f1')",biosphere,7.7189813995361325,0.0
